build_id,tier,axis,item,marker_hint,centre_x_cm,centre_y_cm,long_axis_bearing_deg,long_cm,short_cm,height_cm,n_bricks,robot_start_x_cm,robot_start_y_cm,robot_start_bearing_deg,goal_x_cm,goal_y_cm,solve_rate,tried,push_kind,valid_1push,valid_first_push,n_contacts_reachable,n_contacts_cutoff,n_contacts_collision,angle_convention,tag_convention
easy_004,easy,1push,block,obj_1,27.7,37.6,87.0,15.0,7.0,4.0,3,29.5,8.2,0.0,13.0,55.5,0.3,50,one_push,15,35,10,11,39,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_005,easy,1push,brick,wall_10,38.9,44.5,10.5,19.5,5.5,10.0,3,29.5,31.4,0.0,20.4,69.6,0.3,50,one_push,15,14,10,18,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_005,easy,1push,brick,wall_11,12.9,53.8,99.2,19.5,5.5,10.0,3,29.5,31.4,0.0,20.4,69.6,0.3,50,one_push,15,14,10,18,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_005,easy,1push,brick,wall_12,12.9,31.8,90.4,19.5,5.5,10.0,3,29.5,31.4,0.0,20.4,69.6,0.3,50,one_push,15,14,10,18,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_005,easy,1push,block,obj_4,22.5,48.8,102.5,12.0,7.5,5.0,3,29.5,31.4,0.0,20.4,69.6,0.3,50,one_push,15,14,10,18,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_006,easy,1push,brick,wall_10,10.1,40.6,8.8,19.5,5.5,10.0,1,33.9,16.3,0.0,30.5,60.4,0.4706,85,one_push,40,45,18,15,27,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_006,easy,1push,block,obj_1,33.4,39.8,172.7,15.0,7.0,4.0,1,33.9,16.3,0.0,30.5,60.4,0.4706,85,one_push,40,45,18,15,27,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_007,easy,1push,brick,wall_10,38.9,37.0,168.0,19.5,5.5,10.0,1,26.8,8.4,0.0,11.5,67.5,0.6889,135,one_push,93,17,24,24,12,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_007,easy,1push,block,obj_4,14.5,35.5,11.5,12.0,7.5,5.0,1,26.8,8.4,0.0,11.5,67.5,0.6889,135,one_push,93,17,24,24,12,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_008,easy,1push,brick,wall_10,39.1,37.9,2.9,19.5,5.5,10.0,2,6.4,7.4,0.0,9.9,68.6,0.3067,75,one_push,23,46,15,13,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_008,easy,1push,brick,wall_11,14.0,47.3,72.1,19.5,5.5,10.0,2,6.4,7.4,0.0,9.9,68.6,0.3067,75,one_push,23,46,15,13,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_008,easy,1push,block,obj_1,22.3,40.1,80.8,15.0,7.0,4.0,2,6.4,7.4,0.0,9.9,68.6,0.3067,75,one_push,23,46,15,13,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_009,easy,1push,brick,wall_10,10.0,43.6,175.0,19.5,5.5,10.0,2,26.2,18.8,0.0,6.8,67.1,0.3,60,one_push,18,30,12,16,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_009,easy,1push,brick,wall_11,35.4,52.6,104.8,19.5,5.5,10.0,2,26.2,18.8,0.0,6.8,67.1,0.3,60,one_push,18,30,12,16,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_009,easy,1push,block,obj_4,25.0,48.3,116.1,12.0,7.5,5.0,2,26.2,18.8,0.0,6.8,67.1,0.3,60,one_push,18,30,12,16,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_010,easy,1push,brick,wall_10,10.0,40.4,6.6,19.5,5.5,10.0,3,14.8,25.8,0.0,18.2,57.6,0.3,30,one_push,9,21,6,11,43,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_010,easy,1push,brick,wall_11,35.1,53.0,97.1,19.5,5.5,10.0,3,14.8,25.8,0.0,18.2,57.6,0.3,30,one_push,9,21,6,11,43,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_010,easy,1push,brick,wall_12,35.1,31.9,75.2,19.5,5.5,10.0,3,14.8,25.8,0.0,18.2,57.6,0.3,30,one_push,9,21,6,11,43,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_010,easy,1push,block,obj_1,28.0,43.2,94.0,15.0,7.0,4.0,3,14.8,25.8,0.0,18.2,57.6,0.3,30,one_push,9,21,6,11,43,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_011,easy,1push,brick,wall_10,10.0,35.3,5.8,19.5,5.5,10.0,3,12.8,13.1,0.0,33.2,65.0,0.3067,75,one_push,23,22,15,18,27,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_011,easy,1push,brick,wall_11,35.0,47.2,89.6,19.5,5.5,10.0,3,12.8,13.1,0.0,33.2,65.0,0.3067,75,one_push,23,22,15,18,27,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_011,easy,1push,brick,wall_12,35.0,24.1,73.8,19.5,5.5,10.0,3,12.8,13.1,0.0,33.2,65.0,0.3067,75,one_push,23,22,15,18,27,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_011,easy,1push,block,obj_4,24.8,39.2,91.7,12.0,7.5,5.0,3,12.8,13.1,0.0,33.2,65.0,0.3067,75,one_push,23,22,15,18,27,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_012,easy,1push,brick,wall_10,38.9,34.2,169.6,19.5,5.5,10.0,1,9.3,12.6,0.0,31.1,49.7,0.4815,135,one_push,65,40,26,15,19,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_012,easy,1push,block,obj_1,15.9,30.7,18.9,15.0,7.0,4.0,1,9.3,12.6,0.0,31.1,49.7,0.4815,135,one_push,65,40,26,15,19,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_013,easy,1push,brick,wall_10,39.0,44.3,5.3,19.5,5.5,10.0,1,27.0,24.9,0.0,32.7,65.4,0.7,150,one_push,105,15,30,22,8,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_013,easy,1push,block,obj_4,15.2,44.2,21.3,12.0,7.5,5.0,1,27.0,24.9,0.0,32.7,65.4,0.7,150,one_push,105,15,30,22,8,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_014,easy,1push,brick,wall_10,14.1,34.2,25.7,19.5,5.5,10.0,2,35.4,9.2,0.0,17.7,68.2,0.3417,120,one_push,41,63,24,17,19,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_014,easy,1push,brick,wall_11,22.5,45.3,134.9,19.5,5.5,10.0,2,35.4,9.2,0.0,17.7,68.2,0.3417,120,one_push,41,63,24,17,19,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_014,easy,1push,block,obj_1,37.6,34.0,109.2,15.0,7.0,4.0,2,35.4,9.2,0.0,17.7,68.2,0.3417,120,one_push,41,63,24,17,19,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_015,easy,1push,brick,wall_10,39.0,32.9,6.6,19.5,5.5,10.0,2,22.4,7.8,0.0,42.5,68.2,0.3,60,one_push,18,30,12,16,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_015,easy,1push,brick,wall_11,13.8,40.8,72.8,19.5,5.5,10.0,2,22.4,7.8,0.0,42.5,68.2,0.3,60,one_push,18,30,12,16,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_015,easy,1push,block,obj_4,24.0,37.7,64.3,12.0,7.5,5.0,2,22.4,7.8,0.0,42.5,68.2,0.3,60,one_push,18,30,12,16,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_016,easy,1push,brick,wall_10,10.1,44.9,171.2,19.5,5.5,10.0,3,31.2,13.1,0.0,22.1,69.3,0.32,25,one_push,8,12,5,13,42,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_016,easy,1push,brick,wall_11,35.8,54.7,92.3,19.5,5.5,10.0,3,31.2,13.1,0.0,22.1,69.3,0.32,25,one_push,8,12,5,13,42,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_016,easy,1push,brick,wall_12,35.8,33.4,76.0,19.5,5.5,10.0,3,31.2,13.1,0.0,22.1,69.3,0.32,25,one_push,8,12,5,13,42,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_016,easy,1push,block,obj_1,29.0,46.4,96.7,15.0,7.0,4.0,3,31.2,13.1,0.0,22.1,69.3,0.32,25,one_push,8,12,5,13,42,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_017,easy,1push,brick,wall_10,9.8,44.3,178.1,19.5,5.5,10.0,3,15.1,24.7,0.0,16.5,67.2,0.32,25,one_push,8,13,5,12,43,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_017,easy,1push,brick,wall_11,34.6,54.1,109.2,19.5,5.5,10.0,3,15.1,24.7,0.0,16.5,67.2,0.32,25,one_push,8,13,5,12,43,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_017,easy,1push,brick,wall_12,34.6,33.1,87.2,19.5,5.5,10.0,3,15.1,24.7,0.0,16.5,67.2,0.32,25,one_push,8,13,5,12,43,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
easy_017,easy,1push,block,obj_4,26.7,48.7,104.9,12.0,7.5,5.0,3,15.1,24.7,0.0,16.5,67.2,0.32,25,one_push,8,13,5,12,43,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
