build_id,tier,axis,item,marker_hint,centre_x_cm,centre_y_cm,long_axis_bearing_deg,long_cm,short_cm,height_cm,n_bricks,robot_start_x_cm,robot_start_y_cm,robot_start_bearing_deg,goal_x_cm,goal_y_cm,solve_rate,tried,push_kind,valid_1push,valid_first_push,n_contacts_reachable,n_contacts_cutoff,n_contacts_collision,angle_convention,tag_convention
med_003,med,1push,brick,wall_10,38.9,34.0,170.3,19.5,5.5,10.0,3,42.7,11.8,0.0,9.2,65.5,0.05,60,one_push,3,17,13,12,35,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_003,med,1push,brick,wall_11,13.0,45.1,93.7,19.5,5.5,10.0,3,42.7,11.8,0.0,9.2,65.5,0.05,60,one_push,3,17,13,12,35,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_003,med,1push,brick,wall_12,13.0,21.3,103.7,19.5,5.5,10.0,3,42.7,11.8,0.0,9.2,65.5,0.05,60,one_push,3,17,13,12,35,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_003,med,1push,block,obj_4,21.2,31.4,79.0,12.0,7.5,5.0,3,42.7,11.8,0.0,9.2,65.5,0.05,60,one_push,3,17,13,12,35,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_004,med,1push,brick,wall_10,39.0,45.4,173.8,19.5,5.5,10.0,2,6.6,6.7,0.0,24.6,69.6,0.05,160,one_push,8,68,33,7,20,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_004,med,1push,brick,wall_11,13.2,58.1,75.5,19.5,5.5,10.0,2,6.6,6.7,0.0,24.6,69.6,0.05,160,one_push,8,68,33,7,20,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_004,med,1push,block,obj_1,20.2,40.8,4.7,15.0,7.0,4.0,2,6.6,6.7,0.0,24.6,69.6,0.05,160,one_push,8,68,33,7,20,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_005,med,1push,brick,wall_10,9.9,42.7,4.5,19.5,5.5,10.0,2,31.8,24.2,0.0,41.7,61.4,0.0522,115,one_push,6,73,22,10,28,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_005,med,1push,brick,wall_11,35.4,50.8,108.3,19.5,5.5,10.0,2,31.8,24.2,0.0,41.7,61.4,0.0522,115,one_push,6,73,22,10,28,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_005,med,1push,block,obj_4,26.7,39.5,89.8,12.0,7.5,5.0,2,31.8,24.2,0.0,41.7,61.4,0.0522,115,one_push,6,73,22,10,28,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_006,med,1push,brick,wall_10,38.9,40.9,170.7,19.5,5.5,10.0,3,22.0,8.1,0.0,26.9,58.4,0.0571,35,one_push,2,8,7,11,42,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_006,med,1push,brick,wall_11,14.0,52.6,87.8,19.5,5.5,10.0,3,22.0,8.1,0.0,26.9,58.4,0.0571,35,one_push,2,8,7,11,42,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_006,med,1push,brick,wall_12,14.0,29.0,108.1,19.5,5.5,10.0,3,22.0,8.1,0.0,26.9,58.4,0.0571,35,one_push,2,8,7,11,42,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_006,med,1push,block,obj_1,21.0,42.0,81.7,15.0,7.0,4.0,3,22.0,8.1,0.0,26.9,58.4,0.0571,35,one_push,2,8,7,11,42,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_007,med,1push,brick,wall_10,39.2,31.8,0.2,19.5,5.5,10.0,3,29.5,17.3,0.0,33.0,70.8,0.05,40,one_push,2,17,8,8,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_007,med,1push,brick,wall_11,14.4,41.4,71.3,19.5,5.5,10.0,3,29.5,17.3,0.0,33.0,70.8,0.05,40,one_push,2,17,8,8,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_007,med,1push,brick,wall_12,14.4,19.6,109.0,19.5,5.5,10.0,3,29.5,17.3,0.0,33.0,70.8,0.05,40,one_push,2,17,8,8,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_007,med,1push,block,obj_4,21.2,30.2,86.9,12.0,7.5,5.0,3,29.5,17.3,0.0,33.0,70.8,0.05,40,one_push,2,17,8,8,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_008,med,1push,brick,wall_10,10.5,40.1,164.8,19.5,5.5,10.0,2,41.4,23.0,0.0,9.1,60.9,0.05,120,one_push,6,85,25,11,24,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_008,med,1push,brick,wall_11,19.8,45.4,169.5,19.5,5.5,10.0,2,41.4,23.0,0.0,9.1,60.9,0.05,120,one_push,6,85,25,11,24,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_008,med,1push,block,obj_1,37.6,38.7,58.8,15.0,7.0,4.0,2,41.4,23.0,0.0,9.1,60.9,0.05,120,one_push,6,85,25,11,24,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_009,med,1push,brick,wall_10,39.1,37.9,175.9,19.5,5.5,10.0,2,19.1,10.6,0.0,29.2,58.2,0.0522,115,one_push,6,72,23,8,29,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_009,med,1push,brick,wall_11,13.9,49.4,74.4,19.5,5.5,10.0,2,19.1,10.6,0.0,29.2,58.2,0.0522,115,one_push,6,72,23,8,29,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_009,med,1push,block,obj_4,22.0,35.4,167.9,12.0,7.5,5.0,2,19.1,10.6,0.0,29.2,58.2,0.0522,115,one_push,6,72,23,8,29,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_010,med,1push,brick,wall_10,39.0,42.7,6.2,19.5,5.5,10.0,3,21.7,15.4,0.0,36.1,70.0,0.0632,95,one_push,6,42,19,15,26,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_010,med,1push,brick,wall_11,14.1,52.3,80.5,19.5,5.5,10.0,3,21.7,15.4,0.0,36.1,70.0,0.0632,95,one_push,6,42,19,15,26,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_010,med,1push,brick,wall_12,14.1,30.3,107.3,19.5,5.5,10.0,3,21.7,15.4,0.0,36.1,70.0,0.0632,95,one_push,6,42,19,15,26,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_010,med,1push,block,obj_1,25.5,38.4,94.6,15.0,7.0,4.0,3,21.7,15.4,0.0,36.1,70.0,0.0632,95,one_push,6,42,19,15,26,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_011,med,1push,brick,wall_10,39.2,32.3,1.9,19.5,5.5,10.0,3,35.4,16.7,0.0,24.4,48.3,0.075,40,one_push,3,37,7,9,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_011,med,1push,brick,wall_11,14.0,45.0,73.3,19.5,5.5,10.0,3,35.4,16.7,0.0,24.4,48.3,0.075,40,one_push,3,37,7,9,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_011,med,1push,brick,wall_12,14.0,22.1,92.8,19.5,5.5,10.0,3,35.4,16.7,0.0,24.4,48.3,0.075,40,one_push,3,37,7,9,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_011,med,1push,block,obj_4,20.9,31.2,90.5,12.0,7.5,5.0,3,35.4,16.7,0.0,24.4,48.3,0.075,40,one_push,3,37,7,9,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_012,med,1push,brick,wall_10,26.5,50.0,23.2,19.5,5.5,10.0,2,39.8,27.5,0.0,23.8,61.6,0.05,120,one_push,6,50,24,9,27,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_012,med,1push,brick,wall_11,37.7,41.9,20.0,19.5,5.5,10.0,2,39.8,27.5,0.0,23.8,61.6,0.05,120,one_push,6,50,24,9,27,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_012,med,1push,block,obj_1,10.6,41.0,120.9,15.0,7.0,4.0,2,39.8,27.5,0.0,23.8,61.6,0.05,120,one_push,6,50,24,9,27,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_013,med,1push,brick,wall_10,10.1,30.4,169.3,19.5,5.5,10.0,2,19.5,14.3,0.0,20.9,64.7,0.0526,95,one_push,5,46,19,7,34,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_013,med,1push,brick,wall_11,36.1,42.3,99.9,19.5,5.5,10.0,2,19.5,14.3,0.0,20.9,64.7,0.0526,95,one_push,5,46,19,7,34,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_013,med,1push,block,obj_4,30.0,27.8,27.5,12.0,7.5,5.0,2,19.5,14.3,0.0,20.9,64.7,0.0526,95,one_push,5,46,19,7,34,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_014,med,1push,brick,wall_10,39.1,31.2,176.4,19.5,5.5,10.0,3,24.6,12.2,0.0,19.3,57.4,0.0667,75,one_push,5,70,15,13,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_014,med,1push,brick,wall_11,13.5,42.2,74.3,19.5,5.5,10.0,3,24.6,12.2,0.0,19.3,57.4,0.0667,75,one_push,5,70,15,13,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_014,med,1push,brick,wall_12,13.5,21.3,86.8,19.5,5.5,10.0,3,24.6,12.2,0.0,19.3,57.4,0.0667,75,one_push,5,70,15,13,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_014,med,1push,block,obj_1,21.8,27.3,85.6,15.0,7.0,4.0,3,24.6,12.2,0.0,19.3,57.4,0.0667,75,one_push,5,70,15,13,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_015,med,1push,brick,wall_10,39.1,34.8,3.1,19.5,5.5,10.0,3,25.5,18.8,0.0,10.9,70.7,0.0769,65,one_push,5,49,13,11,36,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_015,med,1push,brick,wall_11,13.6,46.6,71.6,19.5,5.5,10.0,3,25.5,18.8,0.0,10.9,70.7,0.0769,65,one_push,5,49,13,11,36,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
