build_id,tier,axis,item,marker_hint,centre_x_cm,centre_y_cm,long_axis_bearing_deg,long_cm,short_cm,height_cm,n_bricks,robot_start_x_cm,robot_start_y_cm,robot_start_bearing_deg,goal_x_cm,goal_y_cm,solve_rate,tried,push_kind,valid_1push,valid_first_push,n_contacts_reachable,n_contacts_cutoff,n_contacts_collision,angle_convention,tag_convention
hard_003,hard,1push,brick,wall_10,10.1,33.7,11.3,19.5,5.5,10.0,3,12.0,21.7,0.0,34.5,66.3,0.025,40,one_push,1,4,7,10,43,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_003,hard,1push,brick,wall_11,35.2,42.2,97.1,19.5,5.5,10.0,3,12.0,21.7,0.0,34.5,66.3,0.025,40,one_push,1,4,7,10,43,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_003,hard,1push,brick,wall_12,35.2,21.2,70.7,19.5,5.5,10.0,3,12.0,21.7,0.0,34.5,66.3,0.025,40,one_push,1,4,7,10,43,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_003,hard,1push,block,obj_4,29.1,32.4,101.1,12.0,7.5,5.0,3,12.0,21.7,0.0,34.5,66.3,0.025,40,one_push,1,4,7,10,43,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_004,hard,1push,brick,wall_10,38.9,47.6,169.4,19.5,5.5,10.0,2,13.8,24.3,0.0,28.0,63.9,0.0067,150,one_push,1,102,31,12,17,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_004,hard,1push,brick,wall_11,13.1,60.3,95.5,19.5,5.5,10.0,2,13.8,24.3,0.0,28.0,63.9,0.0067,150,one_push,1,102,31,12,17,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_004,hard,1push,block,obj_1,21.7,44.1,78.2,15.0,7.0,4.0,2,13.8,24.3,0.0,28.0,63.9,0.0067,150,one_push,1,102,31,12,17,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_005,hard,1push,brick,wall_10,38.9,37.9,10.7,19.5,5.5,10.0,2,15.4,15.8,0.0,28.7,66.6,0.0074,135,one_push,1,114,27,9,24,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_005,hard,1push,brick,wall_11,13.3,48.8,76.1,19.5,5.5,10.0,2,15.4,15.8,0.0,28.7,66.6,0.0074,135,one_push,1,114,27,9,24,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_005,hard,1push,block,obj_4,20.8,33.1,67.0,12.0,7.5,5.0,2,15.4,15.8,0.0,28.7,66.6,0.0074,135,one_push,1,114,27,9,24,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_006,hard,1push,brick,wall_10,38.9,32.7,10.6,19.5,5.5,10.0,3,24.3,15.7,0.0,25.9,54.9,0.0267,75,one_push,2,53,15,12,33,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_006,hard,1push,brick,wall_11,13.1,43.8,71.7,19.5,5.5,10.0,3,24.3,15.7,0.0,25.9,54.9,0.0267,75,one_push,2,53,15,12,33,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_006,hard,1push,brick,wall_12,13.1,20.0,100.7,19.5,5.5,10.0,3,24.3,15.7,0.0,25.9,54.9,0.0267,75,one_push,2,53,15,12,33,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_006,hard,1push,block,obj_1,23.4,31.4,102.3,15.0,7.0,4.0,3,24.3,15.7,0.0,25.9,54.9,0.0267,75,one_push,2,53,15,12,33,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_007,hard,1push,brick,wall_10,38.9,46.2,171.3,19.5,5.5,10.0,3,12.0,10.6,0.0,34.6,68.3,0.04,75,one_push,3,27,16,6,38,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_007,hard,1push,brick,wall_11,13.6,57.4,87.5,19.5,5.5,10.0,3,12.0,10.6,0.0,34.6,68.3,0.04,75,one_push,3,27,16,6,38,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_007,hard,1push,brick,wall_12,13.6,34.2,105.5,19.5,5.5,10.0,3,12.0,10.6,0.0,34.6,68.3,0.04,75,one_push,3,27,16,6,38,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_007,hard,1push,block,obj_4,22.3,41.3,178.4,12.0,7.5,5.0,3,12.0,10.6,0.0,34.6,68.3,0.04,75,one_push,3,27,16,6,38,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_008,hard,1push,brick,wall_10,39.0,45.2,171.6,19.5,5.5,10.0,2,37.7,27.4,0.0,7.9,70.5,0.0069,145,one_push,1,72,30,7,23,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_008,hard,1push,brick,wall_11,13.3,54.5,71.6,19.5,5.5,10.0,2,37.7,27.4,0.0,7.9,70.5,0.0069,145,one_push,1,72,30,7,23,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_008,hard,1push,block,obj_1,19.0,41.0,53.8,15.0,7.0,4.0,2,37.7,27.4,0.0,7.9,70.5,0.0069,145,one_push,1,72,30,7,23,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_009,hard,1push,brick,wall_10,39.1,40.0,175.1,19.5,5.5,10.0,2,27.5,7.1,0.0,38.4,57.2,0.008,125,one_push,1,88,25,8,27,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_009,hard,1push,brick,wall_11,13.5,48.1,77.1,19.5,5.5,10.0,2,27.5,7.1,0.0,38.4,57.2,0.008,125,one_push,1,88,25,8,27,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_009,hard,1push,block,obj_4,21.6,36.3,65.6,12.0,7.5,5.0,2,27.5,7.1,0.0,38.4,57.2,0.008,125,one_push,1,88,25,8,27,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_010,hard,1push,brick,wall_10,39.1,44.5,175.2,19.5,5.5,10.0,3,37.2,17.1,0.0,28.1,69.1,0.0333,30,one_push,1,4,5,15,40,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_010,hard,1push,brick,wall_11,13.2,55.6,96.0,19.5,5.5,10.0,3,37.2,17.1,0.0,28.1,69.1,0.0333,30,one_push,1,4,5,15,40,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_010,hard,1push,brick,wall_12,13.2,35.1,108.0,19.5,5.5,10.0,3,37.2,17.1,0.0,28.1,69.1,0.0333,30,one_push,1,4,5,15,40,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_010,hard,1push,block,obj_1,21.4,45.5,78.1,15.0,7.0,4.0,3,37.2,17.1,0.0,28.1,69.1,0.0333,30,one_push,1,4,5,15,40,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_011,hard,1push,brick,wall_10,38.9,46.3,169.0,19.5,5.5,10.0,2,41.4,22.2,0.0,18.2,70.1,0.0069,145,one_push,1,92,29,12,19,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_011,hard,1push,brick,wall_11,13.5,55.5,72.4,19.5,5.5,10.0,2,41.4,22.2,0.0,18.2,70.1,0.0069,145,one_push,1,92,29,12,19,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_011,hard,1push,block,obj_1,18.8,42.1,73.1,15.0,7.0,4.0,2,41.4,22.2,0.0,18.2,70.1,0.0069,145,one_push,1,92,29,12,19,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_012,hard,1push,brick,wall_10,10.1,46.3,11.9,19.5,5.5,10.0,2,17.4,6.0,0.0,8.5,60.6,0.008,125,one_push,1,67,25,9,26,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_012,hard,1push,brick,wall_11,34.8,54.4,108.4,19.5,5.5,10.0,2,17.4,6.0,0.0,8.5,60.6,0.008,125,one_push,1,67,25,9,26,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_012,hard,1push,block,obj_4,30.7,43.9,115.6,12.0,7.5,5.0,2,17.4,6.0,0.0,8.5,60.6,0.008,125,one_push,1,67,25,9,26,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_013,hard,1push,brick,wall_10,39.0,33.6,173.7,19.5,5.5,10.0,2,31.0,8.0,0.0,31.6,68.3,0.0069,145,one_push,1,81,29,13,18,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_013,hard,1push,brick,wall_11,13.4,42.9,71.5,19.5,5.5,10.0,2,31.0,8.0,0.0,31.6,68.3,0.0069,145,one_push,1,81,29,13,18,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_013,hard,1push,block,obj_1,23.4,28.6,95.0,15.0,7.0,4.0,2,31.0,8.0,0.0,31.6,68.3,0.0069,145,one_push,1,81,29,13,18,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_014,hard,1push,brick,wall_10,39.1,32.1,176.1,19.5,5.5,10.0,2,36.3,11.9,0.0,20.4,68.3,0.0083,120,one_push,1,80,24,4,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_014,hard,1push,brick,wall_11,13.5,44.7,76.2,19.5,5.5,10.0,2,36.3,11.9,0.0,20.4,68.3,0.0083,120,one_push,1,80,24,4,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_014,hard,1push,block,obj_4,20.1,31.1,42.9,12.0,7.5,5.0,2,36.3,11.9,0.0,20.4,68.3,0.0083,120,one_push,1,80,24,4,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_015,hard,1push,brick,wall_10,10.1,44.7,10.4,19.5,5.5,10.0,2,17.9,18.4,0.0,12.4,67.7,0.0069,145,one_push,1,91,29,12,19,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_015,hard,1push,brick,wall_11,35.0,55.8,109.8,19.5,5.5,10.0,2,17.9,18.4,0.0,12.4,67.7,0.0069,145,one_push,1,91,29,12,19,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_015,hard,1push,block,obj_1,28.9,41.6,105.5,15.0,7.0,4.0,2,17.9,18.4,0.0,12.4,67.7,0.0069,145,one_push,1,91,29,12,19,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
hard_016,hard,1push,brick,wall_10,10.0,38.6,5.6,19.5,5.5,10.0,2,37.9,10.4,0.0,13.2,71.2,0.0118,85,one_push,1,36,17,9,34,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
